,xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,is_outside,tagged_sequence
701,/html/body/document/type/sequence/filename/description/text/div[33]/p[6]/font/u[2],provided,701,,,,,,,,,,,,1,o
702,/html/body/document/type/sequence/filename/description/text/div[33]/p[6]/font,", that no event, change, effect, circumstance, fact, development or occurrence to the extent resulting from, arising out of, or relating to any of the following shall be deemed to constitute a Parent Material Adverse Effect or shall be taken into account in determining whether there has been or would reasonably be expected to be a Parent Material Adverse Effect: (i) any changes in general United States or global economic conditions or other general business, financial or market conditions, (ii) any changes in conditions generally affecting the industries in which Parent or any of its Subsidiaries operates, (iii) fluctuations in the value of any currency, (iv) any decline, in and of itself, in the market price or trading volume of the Parent Ordinary Shares (",702,,,,,,,,,,,,1,o
703,/html/body/document/type/sequence/filename/description/text/div[33]/p[6]/font/u[3],provided,703,,,,,,,,,,,,1,o
704,/html/body/document/type/sequence/filename/description/text/div[33]/p[6]/font,", that any events, changes, effects, circumstances, facts, developments or occurrences giving rise to or contributing to such decline that are not otherwise excluded from the definition of Parent Material Adverse Effect may be taken into account in determining whether there has been, or would reasonably be expected to be, a Parent Material Adverse Effect), (v) regulatory, legislative or political conditions or conditions in securities, credit, financial, debt or other capital markets, in each case in the United States or any foreign jurisdiction, (vi) any failure, in and of itself, by Parent or any of its Subsidiaries to meet any internal or published projections, forecasts, estimates or predictions, revenues, earnings or other financial or operating metrics for any period (",704,,,,,,,,,,,,1,o
705,/html/body/document/type/sequence/filename/description/text/div[33]/p[6]/font/u[4],provided,705,,,,,,,,,,,,1,o
706,/html/body/document/type/sequence/filename/description/text/div[33]/p[6]/font,", that any events, changes, effects, circumstances, facts, developments or occurrences giving rise to or contributing to such failure that are not otherwise excluded from the definition of Parent Material Adverse Effect may be taken into account in determining whether there has been, or would reasonably be expected to be, a Parent Material Adverse Effect), (vii) the execution and delivery of this Agreement, the public announcement or the pendency of this Agreement or the pendency or consummation of the transactions contemplated by this Agreement (including the Mergers), the taking of any action required or expressly contemplated by this Agreement (other than, to the extent not excluded by another clause of this definition,",706,,,,,,,,,,,,1,o
707,/html/body/document/type/sequence/filename/description/text/div[33]/p[8],12,707,/html/body/document/type/sequence/filename/description/text/div[33]/p[8],12,n,15.0,"['7954.5px', '713.328px', '13.3359px', '15px']",1.0,16.0,7954.5,713.328,13.3359,15.0,0,s_n
709,/html/body/document/type/sequence/filename/description/text/div[35]/p[2]/font,Parent’s compliance with its obligations pursuant to,709,,,,,,,,,,,,1,o
710,/html/body/document/type/sequence/filename/description/text/div[35]/p[2]/font/u[1],Section 7.01(a),710,,,,,,,,,,,,1,o
711,/html/body/document/type/sequence/filename/description/text/div[35]/p[2]/font,", except to the extent that the Company has unreasonably withheld a consent under",711,,,,,,,,,,,,1,o
712,/html/body/document/type/sequence/filename/description/text/div[35]/p[2]/font/u[2],Section 7.01(a),712,,,,,,,,,,,,1,o
713,/html/body/document/type/sequence/filename/description/text/div[35]/p[2]/font,") or the identity of, or any facts or circumstances relating to the Company or any of its Subsidiaries, including the impact of any of the foregoing on the relationships, contractual or otherwise, of Parent or any of its Subsidiaries with Governmental Authorities, customers, suppliers, partners, officers, employees or other material business relations (",713,,,,,,,,,,,,1,o
714,/html/body/document/type/sequence/filename/description/text/div[35]/p[2]/font/u[3],provided,714,,,,,,,,,,,,1,o
715,/html/body/document/type/sequence/filename/description/text/div[35]/p[2]/font,", that the foregoing shall not apply with respect to any representation or warranty that is expressly intended to address the consequences of the execution, delivery or performance of this Agreement or the consummation of the transactions contemplated hereby (including",715,,,,,,,,,,,,1,o
716,/html/body/document/type/sequence/filename/description/text/div[35]/p[2]/font/u[4],Section 5.04(c),716,,,,,,,,,,,,1,o
717,/html/body/document/type/sequence/filename/description/text/div[35]/p[2]/font,) or with respect to the condition to Closing contained in,717,,,,,,,,,,,,1,o
718,/html/body/document/type/sequence/filename/description/text/div[35]/p[2]/font/u[5],Section 9.03(b),718,,,,,,,,,,,,1,o
719,/html/body/document/type/sequence/filename/description/text/div[35]/p[2]/font,", to the extent it relates to such representations and warranties), (viii) any adoption, implementation, promulgation, repeal, modification, amendment, authoritative interpretation, change or proposal of any Applicable Law (or the interpretation thereof) of or by any Governmental Authority, (ix) any changes or prospective changes in IFRS (or authoritative interpretations thereof), (x) geopolitical conditions, the outbreak or escalation of hostilities, civil or political unrest, any acts of war, sabotage, cyberattack or terrorism, or any escalation or worsening of any such acts of war, sabotage, cyberattack or terrorism threatened or underway as of the date of this Agreement, (xi) any reduction in the credit rating of Parent or any of its Subsidiaries (it being understood and agreed that any events, changes, effects, circumstances, facts, developments or occurrences giving rise to or contributing to such reduction that are not otherwise excluded from the definition of Parent Material Adverse Effect may be taken into account in determining whether there has been, or would reasonably be expected to be, a Parent Material Adverse Effect), (xii) any epidemic, plague, pandemic or other outbreak of illness or public health event, hurricane, earthquake, flood, calamity or other natural disasters, acts of God or any change resulting from weather conditions (or any worsening of any of the foregoing), including the response of governmental and non-governmental entities, including any impact on new drug approval processes or drug trials, (xiii) any claims, actions, suits or proceedings arising from allegations of a breach of fiduciary duty or violation of Applicable Law relating to this Agreement or the transactions contemplated hereby (including the Mergers) or (xiv) any regulatory, preclinical, clinical, pricing or reimbursement, or manufacturing events, changes, effects, developments or occurrences relating to any Parent Product or any product of a competitor of Parent, including (A) any suspension, rejection or refusal of, any request to refile or any delay in obtaining or making any regulatory application or filing, (B) any actions, requests, recommendations or decisions of (or the failure to take or delay in taking any actions or make any requests, recommendations or decisions by) any Governmental Authority, (C) any recommendations, statements or other pronouncements made, published or proposed by professional medical organizations, (D) any pre-clinical or clinical studies, tests or results or announcements thereof, (E) any decision or action by any Governmental Authority (or other payor) with respect to pricing and/or reimbursement, (F) any delay, hold or termination of any clinical trial or any delay, hold or termination of any planned application for marketing approval, (G) any delay, hold or termination of approval with respect to the manufacture, processing, packing or testing of any Parent Product or with respect to any manufacturing facilities, or (H) any increased incidence or severity of any previously identified side effects, adverse effects, adverse events or safety observations or reports of new side effects, adverse effects, adverse events or safety observations, but excluding in the case of this clause (xiv) side effects, adverse effects, adverse events, safety observations or manufacturing events that result in a broad based product recall of, or withdrawal from the market of, any Parent Product, except",719,,,,,,,,,,,,1,o
720,/html/body/document/type/sequence/filename/description/text/div[35]/p[4],13,720,/html/body/document/type/sequence/filename/description/text/div[35]/p[4],13,n,16.0,"['8283.5px', '713.328px', '13.3359px', '15px']",1.0,17.0,8283.5,713.328,13.3359,15.0,0,s_n
722,/html/body/document/type/sequence/filename/description/text/div[37]/p[2]/font,"that the matters referred to in clauses (i), (ii), (iv), (v), (viii), (ix), (x) or (xii), may be taken into account (to the extent not excluded by another clause of this definition) to the extent that the impact of any such event, change, effect, circumstance, fact, development or occurrence on Parent and its Subsidiaries, taken as a whole, is disproportionately adverse relative to the adverse impact of such event, change, effect, circumstance, fact, development or occurrence on the operations in the pharmaceutical industry of other participants in such industry, and then solely to the extent of such disproportionality.",722,,,,,,,,,,,,1,o
723,/html/body/document/type/sequence/filename/description/text/div[37]/p[4]/font,“,723,,,,,,,,,,,,1,o
724,/html/body/document/type/sequence/filename/description/text/div[37]/p[4]/font/u,Parent Ordinary Shares,724,,,,,,,,,,,,1,o
725,/html/body/document/type/sequence/filename/description/text/div[37]/p[4]/font,"” means the ordinary shares, par value $0.25 per share, of Parent.",725,,,,,,,,,,,,1,o
726,/html/body/document/type/sequence/filename/description/text/div[37]/p[6]/font,“,726,,,,,,,,,,,,1,o
727,/html/body/document/type/sequence/filename/description/text/div[37]/p[6]/font/u,Parent Product,727,,,,,,,,,,,,1,o
728,/html/body/document/type/sequence/filename/description/text/div[37]/p[6]/font,"” means each product or product candidate that is being researched, tested, developed, commercialized, manufactured, sold or distributed by or on behalf of Parent or any of its Subsidiaries.",728,,,,,,,,,,,,1,o
729,/html/body/document/type/sequence/filename/description/text/div[37]/p[8]/font,“,729,,,,,,,,,,,,1,o
730,/html/body/document/type/sequence/filename/description/text/div[37]/p[8]/font/u,Parent Prospectus,730,,,,,,,,,,,,1,o
731,/html/body/document/type/sequence/filename/description/text/div[37]/p[8]/font,"” means a prospectus to be approved by the FCA and published by the Parent in accordance with PR 3.2 of the Prospectus Regulation Rules in connection with the transactions contemplated hereby, including any supplement or amendment thereto.",731,,,,,,,,,,,,1,o
732,/html/body/document/type/sequence/filename/description/text/div[37]/p[10]/font,“,732,,,,,,,,,,,,1,o
733,/html/body/document/type/sequence/filename/description/text/div[37]/p[10]/font/u,Parent Shares Admission,733,,,,,,,,,,,,1,o
734,/html/body/document/type/sequence/filename/description/text/div[37]/p[10]/font,"” means the admission of the Parent Ordinary Shares (including the Parent Ordinary Shares underlying the Parent ADSs) issuable pursuant to the Merger and, if required by the FCA, the readmission of the Parent Ordinary Shares outstanding immediately prior to the First Effective Time (i) to the premium segment of the Official List, and (ii) to trading on the LSE’s main market for listed securities.",734,,,,,,,,,,,,1,o
735,/html/body/document/type/sequence/filename/description/text/div[37]/p[12]/font,“,735,,,,,,,,,,,,1,o
736,/html/body/document/type/sequence/filename/description/text/div[37]/p[12]/font/u,Parent Stock Plans,736,,,,,,,,,,,,1,o
