,xpaths,text,all_nodes_ordering,highlighted_xpaths,highlighted_segmented_text,highlighted_labels,segment_number_from_idx,highlighted_coordinates,num_entries_1,exploded_highlight_node_order,top,left,width,height,is_outside,tagged_sequence
447,/html/body/document/type/sequence/filename/description/text/center[8]/div/p[3]/b/i,Company Debt,448,,,,,,,,,,,,1,o
448,/html/body/document/type/sequence/filename/description/text/center[8]/div/p[3],"” means all indebtedness of the Company and the Subsidiaries for borrowed money, whether
current or funded, short- or long-term, secured or unsecured, direct or indirect, including any accrued and unpaid interest, fees, premiums and prepayment or termination penalties (including, if applicable as of the date of determination, any
penalties payable by the Company or the Subsidiaries in connection with the termination or prepayment in full of any Company Debt at or prior to the Closing), if any, and including, without duplication, (i) any indebtedness evidenced by any
bond, debenture, note, mortgage, indenture, letter of credit or other debt instrument or debt security, (ii) any indebtedness to any lender or creditor under credit facilities of the Company, (iii) any indebtedness for the deferred
purchase price of property with respect to which the Company is liable contingently or otherwise, as obligor or otherwise, (iv) any cash overdrafts, (v) amounts owing under any capitalized leases, (vi) any drawn amounts under letter
of credit arrangements, and (vii) any liability of other Persons of the type described in clauses (i) through (vi) that the Company or any Subsidiary has guaranteed, that is recourse to the Company or any Subsidiary or any of their assets
or that is otherwise the legal liability of the Company or any Subsidiary (other than, in each case, accounts payable to trade creditors and accrued expenses).",449,,,,,,,,,,,,1,o
449,/html/body/document/type/sequence/filename/description/text/center[8]/div/p[4],“,450,,,,,,,,,,,,1,o
450,/html/body/document/type/sequence/filename/description/text/center[8]/div/p[4]/b/i,Company ESPP,451,,,,,,,,,,,,1,o
451,/html/body/document/type/sequence/filename/description/text/center[8]/div/p[4],” means the Company’s Amended and Restated 2016 Employee Stock Purchase Plan.,452,,,,,,,,,,,,1,o
452,/html/body/document/type/sequence/filename/description/text/center[8]/div/p[5],“,453,,,,,,,,,,,,1,o
453,/html/body/document/type/sequence/filename/description/text/center[8]/div/p[5]/b/i,Company Option Plans,454,,,,,,,,,,,,1,o
454,/html/body/document/type/sequence/filename/description/text/center[8]/div/p[5],"” means the stock option plans, programs, agreements or arrangements of the Company, collectively
and as amended, including the Company’s 2009 Stock Plan and the Company’s 2016 Equity Incentive Plan but not including the Company ESPP.",455,,,,,,,,,,,,1,o
455,/html/body/document/type/sequence/filename/description/text/center[8]/div/p[6],“,456,,,,,,,,,,,,1,o
456,/html/body/document/type/sequence/filename/description/text/center[8]/div/p[6]/b/i,Company Options,457,,,,,,,,,,,,1,o
457,/html/body/document/type/sequence/filename/description/text/center[8]/div/p[6],” means options to purchase shares of Company Common Stock granted under the Company Option Plans.,458,,,,,,,,,,,,1,o
458,/html/body/document/type/sequence/filename/description/text/center[8]/div/p[7],“,459,,,,,,,,,,,,1,o
459,/html/body/document/type/sequence/filename/description/text/center[8]/div/p[7]/b/i,Company Preferred Stock,460,,,,,,,,,,,,1,o
460,/html/body/document/type/sequence/filename/description/text/center[8]/div/p[7],"” means the preferred stock, par value $0.0001 per share, of the Company.",461,,,,,,,,,,,,1,o
461,/html/body/document/type/sequence/filename/description/text/center[8]/div/p[8],“,462,,,,,,,,,,,,1,o
462,/html/body/document/type/sequence/filename/description/text/center[8]/div/p[8]/b/i,Company PSUs,463,,,,,,,,,,,,1,o
463,/html/body/document/type/sequence/filename/description/text/center[8]/div/p[8],"” means performance-based restricted stock units granted under the Company Option Plans (other than
Company PSUs the performance period of which has ended prior to the Effective Time and which continue to vest, if at all, based solely on the passage of time).",464,,,,,,,,,,,,1,o
464,/html/body/document/type/sequence/filename/description/text/center[8]/div/p[9],“,465,,,,,,,,,,,,1,o
465,/html/body/document/type/sequence/filename/description/text/center[8]/div/p[9]/b/i,Company RSUs,466,,,,,,,,,,,,1,o
466,/html/body/document/type/sequence/filename/description/text/center[8]/div/p[9],"” means restricted stock units that vest based solely on the passage of time (including, for the
avoidance of doubt, Company PSUs the performance period of which has ended prior to the Effective Time and which continue to vest based solely on the passage of time as of the Effective Time) granted under the Company Option Plans.",467,,,,,,,,,,,,1,o
467,/html/body/document/type/sequence/filename/description/text/center[8]/div/p[10],“,468,,,,,,,,,,,,1,o
468,/html/body/document/type/sequence/filename/description/text/center[8]/div/p[10]/b/i,Continuing Employees,469,,,,,,,,,,,,1,o
469,/html/body/document/type/sequence/filename/description/text/center[8]/div/p[10],” means the employees of the Company or the Subsidiaries as of the Effective Time.,470,,,,,,,,,,,,1,o
470,/html/body/document/type/sequence/filename/description/text/center[8]/div/p[11],“,471,,,,,,,,,,,,1,o
471,/html/body/document/type/sequence/filename/description/text/center[8]/div/p[11]/b/i,Contract,472,,,,,,,,,,,,1,o
472,/html/body/document/type/sequence/filename/description/text/center[8]/div/p[11],"” means any legally binding agreement, contract, subcontract, lease, obligation, promise, instrument,
indenture, mortgage, note, option, guarantee, warranty, purchase order, license, sublicense, insurance policy, commitment or undertaking of any nature other than purchase orders issued under a governing Contract that do not contain binding
obligations (excluding pricing, delivery and quantity terms) beyond the obligations provided under the Contract under which the applicable purchase order is issued.",473,,,,,,,,,,,,1,o
473,/html/body/document/type/sequence/filename/description/text/center[8]/div/p[13],3,474,/html/body/document/type/sequence/filename/description/text/center[8]/div/p[13],3,n,17.0,"[0.0959959033344494, 0.4976833333333333, 0.00463325, 0.00029543261182124356]",1.0,66.0,0.0959959033344494,0.4976833333333333,0.00463325,0.00029543261182124356,0,s_n
474,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[1],“,475,,,,,,,,,,,,1,o
475,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[1]/b/i,Delaware Law,476,,,,,,,,,,,,1,o
476,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[1],"” means the General Corporation Law of the State of
Delaware, as amended.",477,,,,,,,,,,,,1,o
477,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[2],“,478,,,,,,,,,,,,1,o
478,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[2]/b/i,Designated Exchange Rate,479,,,,,,,,,,,,1,o
479,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[2],"” means, in respect of any date, the rate of exchange from the
applicable foreign currency to dollars as published by the Wall Street Journal https://www.wsj.com/market-data/currencies/exchangerates for the end of the trading day prior to such date.",480,,,,,,,,,,,,1,o
480,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[3],“,481,,,,,,,,,,,,1,o
481,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[3]/b/i,Dissenting Shares,482,,,,,,,,,,,,1,o
482,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[3],"” means any shares of Company Capital Stock that are issued and outstanding immediately prior to the
Effective Time and in respect of which appraisal rights shall have been properly demanded (and not withdrawn or lost) in accordance with Delaware Law in connection with the Merger.",483,,,,,,,,,,,,1,o
483,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[4],“,484,,,,,,,,,,,,1,o
484,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[4]/b/i,Dissenting Stockholder,485,,,,,,,,,,,,1,o
485,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[4],” means any stockholder of the Company holding Dissenting Shares as of the Effective Time.,486,,,,,,,,,,,,1,o
486,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[5],“,487,,,,,,,,,,,,1,o
487,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[5]/b/i,Employment Offer Documents,488,,,,,,,,,,,,1,o
488,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[5],"” means any agreement entered into by and between any Continuing Employee and Parent or any
of its Subsidiaries.",489,,,,,,,,,,,,1,o
489,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[6],“,490,,,,,,,,,,,,1,o
490,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[6]/b/i,Encumbrance,491,,,,,,,,,,,,1,o
491,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[6],"” means, with respect to any asset or security, any mortgage, deed of trust,
lien, pledge, charge, security interest, title retention device or other security arrangement, collateral assignment, claim, charge, adverse claim of title, ownership or right to use, restriction or other encumbrance of any kind in respect of such
asset or security (including any restriction on (i) the voting of any security or the transfer of any security, (ii) the use of any owned asset and (iii) the possession, exercise or transfer of any other attribute of ownership of any
tangible asset).",492,,,,,,,,,,,,1,o
492,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[7],“,493,,,,,,,,,,,,1,o
493,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[7]/b/i,Exchange Act,494,,,,,,,,,,,,1,o
494,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[7],"” means the Securities Exchange Act of 1934, as amended, including the rules and
regulations promulgated thereunder.",495,,,,,,,,,,,,1,o
495,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[8],“,496,,,,,,,,,,,,1,o
496,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[8]/b/i,GAAP,497,,,,,,,,,,,,1,o
497,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[8],"” means United States generally accepted accounting principles applied
on a consistent basis throughout the relevant periods.",498,,,,,,,,,,,,1,o
498,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[9],“,499,,,,,,,,,,,,1,o
499,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[9]/b/i,Governmental Entity,500,,,,,,,,,,,,1,o
500,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[9],"” means any national, state,
municipal, local or foreign government, any court, tribunal, arbitrator, quasi-judicial or administrative agency, commission or other governmental official, authority or instrumentality, in each case whether domestic or foreign, any stock exchange
or similar self-regulatory organization or any quasi-governmental or private body exercising any regulatory, Taxing or other governmental or quasi-governmental authority.",501,,,,,,,,,,,,1,o
501,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[10],“,502,,,,,,,,,,,,1,o
502,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[10]/b/i,Group,503,,,,,,,,,,,,1,o
503,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[10],” has the meaning ascribed to such term under Section 13(d) of the Exchange Act.,504,,,,,,,,,,,,1,o
504,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[11],“,505,,,,,,,,,,,,1,o
505,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[11]/b/i,HSR Act,506,,,,,,,,,,,,1,o
506,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[11],"” means the Hart-Scott-Rodino Antitrust Improvements Act of 1976, as amended.",507,,,,,,,,,,,,1,o
507,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[12],“,508,,,,,,,,,,,,1,o
508,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[12]/b/i,Key Employee,509,,,,,,,,,,,,1,o
509,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[12],” means each employee of the Company listed on Schedule,510,,,,,,,,,,,,1,o
510,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[12]/font,1.1-A,511,,,,,,,,,,,,1,o
511,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[12],"of
the Company Disclosure Letter.",512,,,,,,,,,,,,1,o
512,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[13],“,513,,,,,,,,,,,,1,o
513,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[13]/b/i,knowledge,514,,,,,,,,,,,,1,o
514,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[13],"” means, with respect to the Company, the knowledge of any individual
set forth on Schedule",515,,,,,,,,,,,,1,o
515,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[13]/font,1.1-B,516,,,,,,,,,,,,1,o
516,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[13],"of the Company Disclosure Letter as of the Original Agreement Date with respect to a fact, circumstance, event or other matter after reasonable inquiry.",517,,,,,,,,,,,,1,o
517,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[15],4,518,/html/body/document/type/sequence/filename/description/text/center[9]/div/p[15],4,n,18.0,"[0.10817757469521203, 0.4976833333333333, 0.00463325, 0.00029543261182124356]",1.0,67.0,0.10817757469521203,0.4976833333333333,0.00463325,0.00029543261182124356,0,s_n
518,/html/body/document/type/sequence/filename/description/text/center[10]/div/p[1],“,519,,,,,,,,,,,,1,o
519,/html/body/document/type/sequence/filename/description/text/center[10]/div/p[1]/b/i,Legal Proceeding,520,,,,,,,,,,,,1,o
520,/html/body/document/type/sequence/filename/description/text/center[10]/div/p[1],"” means any private or governmental action,
inquiry, claim, charge, complaint, demand, proceeding, suit, hearing, litigation, arbitration, mediation, audit or investigation, in each case whether civil, criminal, administrative, judicial or investigative, or any appeal therefrom.",521,,,,,,,,,,,,1,o
521,/html/body/document/type/sequence/filename/description/text/center[10]/div/p[2],“,522,,,,,,,,,,,,1,o
522,/html/body/document/type/sequence/filename/description/text/center[10]/div/p[2]/b/i,Liabilities,523,,,,,,,,,,,,1,o
523,/html/body/document/type/sequence/filename/description/text/center[10]/div/p[2],"” means all debts, liabilities and obligations, whether accrued or fixed, absolute or contingent, matured
or unmatured, determined or determinable, asserted or unasserted, known or unknown, including those arising under any Applicable Legal Requirement, Order or Contract, regardless of whether the same would be required to be reflected on a balance
sheet prepared in accordance with GAAP or disclosed in the notes thereto.",524,,,,,,,,,,,,1,o
